,z,qc,fs,Rf,u2,incl_x,incl_y,incl,pen,time
89,-1.6140000000000003,0.678,0.017,2.5073746312684366,0.025073746312684365,4.2439930967e-314,4.01990882640827e-310,0.0,4.474,0.0
90,-1.6640000000000001,0.628,0.016,2.547770700636943,0.025477707006369428,4.2439930977e-314,4.9739581348704e-311,0.0,4.524,0.0
91,-1.714,0.703,0.014,1.9914651493598865,0.019914651493598865,4.2439930987e-314,3.9655857341595e-310,0.0,4.574,0.0
92,-1.7639999999999998,0.678,0.012,1.7699115044247788,0.017699115044247787,4.2439930997e-314,4.973958134871e-311,0.0,4.624,0.0
93,-1.8140000000000005,0.703,0.009,1.2802275960170697,0.012802275960170697,4.2439931007e-314,3.5199666180565e-310,0.0,4.674,0.0
94,-1.8640000000000003,0.703,0.01,1.4224751066856332,0.014224751066856332,4.2439931017e-314,4.9739581348714e-311,0.0,4.724,0.0
95,-1.9140000000000001,0.653,0.011,1.684532924961715,0.01684532924961715,4.2439931027e-314,1.35807730624e-312,0.0,4.774,0.0
96,-1.964,0.628,0.011,1.7515923566878981,0.01751592356687898,4.2439931037e-314,4.9760801306624e-311,0.0,4.824,0.0
97,-2.014,0.628,0.008,1.2738853503184715,0.012738853503184714,4.2439931046e-314,3.4630971308583e-310,0.0,4.874,0.0
98,-2.0640000000000005,0.653,0.008,1.2251148545176112,0.01225114854517611,4.2439931056e-314,4.976080130663e-311,0.0,4.924,0.0
99,-2.1140000000000003,0.678,0.009,1.327433628318584,0.013274336283185839,4.2439931066e-314,3.47667790392066e-310,0.0,4.974,0.0
100,-2.164,0.703,0.01,1.4224751066856332,0.014224751066856332,4.2439931076e-314,4.9760801306634e-311,0.0,5.024,0.0
101,-2.214,0.653,0.012,1.8376722817764164,0.018376722817764164,4.2439931086e-314,3.47667790392066e-310,0.0,5.074,0.0
102,-2.264,0.628,0.012,1.910828025477707,0.01910828025477707,4.2439931096e-314,4.976080130664e-311,0.0,5.124,0.0
103,-2.3140000000000005,0.628,0.01,1.5923566878980893,0.01592356687898089,4.2439931106e-314,3.47667790392066e-310,0.0,5.174,0.0
104,-2.3640000000000003,0.653,0.009,1.3782542113323122,0.013782542113323122,4.2439931116e-314,4.9760801306643e-311,0.0,5.224,0.0
105,-2.414,0.678,0.009,1.327433628318584,0.013274336283185839,4.2439931125e-314,1.35807730624e-312,0.0,5.274,0.0
106,-2.464,0.703,0.011,1.5647226173541962,0.015647226173541962,4.2439931135e-314,4.9782021264553e-311,0.0,5.324,0.0
107,-2.514,0.628,0.011,1.7515923566878981,0.01751592356687898,4.2439931145e-314,3.405378845344e-310,0.0,5.374,0.0
108,-2.5640000000000005,0.603,0.009,1.4925373134328357,0.014925373134328358,4.2439931155e-314,4.978202126456e-311,0.0,5.424,0.0
109,-2.6140000000000003,0.628,0.009,1.4331210191082802,0.014331210191082801,4.2439931165e-314,2.899919447936e-310,0.0,5.474,0.0
110,-2.664,0.603,0.01,1.658374792703151,0.01658374792703151,4.2439931175e-314,4.9782021264563e-311,0.0,5.524,0.0
111,-2.714,0.678,0.009,1.327433628318584,0.013274336283185839,4.2439931185e-314,2.4445391511942e-310,0.0,5.574,0.0
112,-2.764,0.828,0.011,1.328502415458937,0.013285024154589372,4.2439931195e-314,4.978202126457e-311,0.0,5.624,0.0
113,-2.8140000000000005,0.979,0.012,1.2257405515832482,0.012257405515832483,4.2439931205e-314,2.498862243443e-310,0.0,5.674,0.0
114,-2.8640000000000003,1.304,0.021,1.6104294478527608,0.016104294478527608,4.2439931214e-314,4.9782021264573e-311,0.0,5.724,0.0
115,-2.914,0.904,0.028,3.0973451327433628,0.030973451327433628,4.2439931224e-314,2.4445391511942e-310,0.0,5.774,0.0
116,-2.964,0.829,0.026,3.1363088057901085,0.031363088057901084,4.2439931234e-314,4.978202126458e-311,0.0,5.824,0.0
117,-3.014,0.729,0.02,2.7434842249657065,0.027434842249657067,4.2439931244e-314,7.6391848476e-313,0.0,5.874,0.0
118,-3.0640000000000005,0.754,0.013,1.7241379310344827,0.017241379310344827,4.2439931254e-314,4.9803241222487e-311,0.0,5.924,0.0
119,-3.1140000000000003,0.829,0.013,1.5681544028950543,0.015681544028950542,4.2439931264e-314,2.4453879495105e-310,0.0,5.974,0.0
120,-3.164,0.804,0.013,1.616915422885572,0.01616915422885572,4.2439931274e-314,4.980324122249e-311,0.0,6.024,0.0
121,-3.214,0.854,0.015,1.756440281030445,0.01756440281030445,4.2439931284e-314,2.4445391511942e-310,0.0,6.074,0.0
122,-3.264,1.179,0.02,1.6963528413910092,0.016963528413910092,4.2439931293e-314,4.9803241222497e-311,0.0,6.124,0.0
123,-3.3140000000000005,0.804,0.02,2.487562189054726,0.02487562189054726,4.2439931303e-314,2.498862243443e-310,0.0,6.174,0.0
124,-3.3640000000000003,0.804,0.02,2.487562189054726,0.02487562189054726,4.2439931313e-314,4.98032412225e-311,0.0,6.224,0.0
125,-3.414,0.779,0.018,2.310654685494223,0.02310654685494223,4.2439931323e-314,2.498862243443e-310,0.0,6.274,0.0
126,-3.464,0.804,0.013,1.616915422885572,0.01616915422885572,4.2439931333e-314,4.9803241222507e-311,0.0,6.324,0.0
127,-3.514,0.804,0.011,1.3681592039800994,0.013681592039800993,4.2439931343e-314,2.4445391511942e-310,0.0,6.374,0.0
128,-3.5640000000000005,0.729,0.012,1.646090534979424,0.01646090534979424,4.2439931353e-314,4.980324122251e-311,0.0,6.424,0.0
129,-3.6140000000000003,0.729,0.012,1.646090534979424,0.01646090534979424,4.2439931363e-314,1.1248699687922e-310,0.0,6.474,0.0
130,-3.664,0.704,0.011,1.5625,0.015625,4.2439931372e-314,4.982446118042e-311,0.0,6.524,0.0
131,-3.714,0.729,0.009,1.2345679012345678,0.012345679012345678,4.243993138e-314,2.38597206736264e-310,0.0,6.574,0.0
132,-3.764,0.929,0.009,0.9687836383207749,0.009687836383207749,4.243993139e-314,4.9824461180427e-311,0.0,6.624,0.0
133,-3.8140000000000005,1.029,0.014,1.360544217687075,0.01360544217687075,4.24399314e-314,6.2811075412624e-310,0.0,6.674,0.0
134,-3.8640000000000003,0.829,0.024,2.8950542822677927,0.02895054282267793,4.243993141e-314,4.982446118043e-311,0.0,6.724,0.0
135,-3.914,0.754,0.028,3.7135278514588856,0.03713527851458886,4.243993142e-314,6.25988758335373e-310,0.0,6.774,0.0
136,-3.964,0.754,0.025,3.3156498673740056,0.033156498673740056,4.243993143e-314,4.984568113834e-311,0.0,6.824,0.0
137,-4.013999999999999,0.729,0.015,2.05761316872428,0.0205761316872428,4.243993144e-314,1.0440219291554e-310,0.0,6.874,0.0
138,-4.064,0.729,0.012,1.646090534979424,0.01646090534979424,4.243993145e-314,4.9845681138346e-311,0.0,6.924,0.0
139,-4.114000000000001,0.754,0.012,1.5915119363395225,0.015915119363395226,4.243993146e-314,7.33361745358265e-310,0.0,6.974,0.0
140,-4.164,0.729,0.011,1.5089163237311385,0.015089163237311385,4.243993147e-314,4.984568113835e-311,0.0,7.024,0.0
141,-4.214,0.729,0.012,1.646090534979424,0.01646090534979424,4.243993148e-314,4.5381001985632e-310,0.0,7.074,0.0
142,-4.263999999999999,0.73,0.011,1.506849315068493,0.01506849315068493,4.243993149e-314,4.9845681138356e-311,0.0,7.124,0.0
143,-4.314,0.83,0.013,1.566265060240964,0.01566265060240964,4.24399315e-314,1.0694858786524e-311,0.0,7.174,0.0
144,-4.364000000000001,0.93,0.016,1.7204301075268817,0.017204301075268817,4.243993151e-314,4.9866901096266e-311,0.0,7.224,0.0
145,-4.414,0.88,0.017,1.931818181818182,0.01931818181818182,4.243993152e-314,3.79412847424887e-310,0.0,7.274,0.0
146,-4.464,0.78,0.016,2.051282051282051,0.020512820512820513,4.243993153e-314,4.986690109627e-311,0.0,7.324,0.0
147,-4.513999999999999,0.755,0.015,1.9867549668874174,0.019867549668874173,4.243993154e-314,3.91126264191075e-310,0.0,7.374,0.0
